SITE_ID,DATE,MEAN PM 2.5,MEAN PM 10,PBLH,AQ_TRUE
BEL116,01/14/2012,7.7,11,1701.1423,-1
BEL116,01/15/2012,9.9,11,1272.5609,-1
BEL116,01/16/2012,7.9,9,967.46265,-1
BEL116,01/16/2012,11.8,6,967.46265,-1
BEL116,01/17/2012,12.7,13,905.85474,-1
BEL116,01/18/2012,7.2,5,1706.0625,-1
BEL116,01/19/2012,4.9,4,1136.831,-1
BEL116,01/19/2012,5.4,15,1136.831,-1
BEL116,01/19/2012,9,24,1136.831,-1
BEL116,01/20/2012,8.2,9,778.20013,-1
BEL116,01/21/2012,13.3,13,607.54834,-1
BEL116,01/22/2012,13.3,13,532.0359,-1
BEL116,01/22/2012,13.3,7,532.0359,-1
BEL116,01/22/2012,17.8,16,532.0359,-1
BEL116,01/22/2012,15.3,16,532.0359,-1
BEL116,01/23/2012,29.7,8,460.7483,-1
BEL116,01/24/2012,10.8,8,1099.0747,-1
BEL116,01/25/2012,11.5,6,746.75446,-1
BEL116,01/25/2012,17,10,746.75446,-1
BEL116,01/25/2012,13,11,746.75446,-1
BEL116,01/26/2012,19.7,6,500.69714,-1
BEL116,01/27/2012,8,22,1529.0466,-1
BEL116,01/28/2012,3.8,23,1615.148,-1
BEL116,01/28/2012,7.1,10,1615.148,-1
BEL116,01/28/2012,4.7,11,1615.148,-1
BEL116,01/29/2012,3.6,12,2258.9292,-1
BEL116,01/30/2012,6.9,10,1605.3613,-1
BEL116,01/31/2012,6,8,728.7855,-1
BEL116,01/31/2012,6.9,8,728.7855,-1
BEL116,02/01/2012,,,1804.7848,-1
BEL116,02/02/2012,,,1743.8722,-1
BEL116,02/03/2012,5.2,11,1616.0037,-1
BEL116,02/03/2012,5.5,12,1616.0037,-1
BEL116,02/04/2012,,,636.7479,-1
BEL116,02/05/2012,,,1486.21,-1
BEL116,02/06/2012,9.3,6,1017.09125,-1
BEL116,02/06/2012,10.4,6,1017.09125,-1
BEL116,02/07/2012,,,1197.3158,-1
BEL116,02/08/2012,,,498.66492,-1
BEL116,02/09/2012,7.2,16,1089.8228,-1
BEL116,02/09/2012,9.2,17,1089.8228,-1
BEL116,02/10/2012,,,1170.7902,-1
BEL116,02/11/2012,,,1244.6448,-1
BEL116,02/12/2012,4.2,13,1842.0598,-1
BEL116,02/12/2012,5.2,9,1842.0598,-1
BEL116,02/13/2012,,,1310.2637,-1
BEL116,02/14/2012,13.6,9,1540.2238,-1
BEL116,02/15/2012,7.7,11,1345.4529,-1
BEL116,02/15/2012,7.7,7,1345.4529,-1
BEL116,02/15/2012,11.1,7,1345.4529,-1
BEL116,02/15/2012,9.1,13,1345.4529,-1
BEL116,02/16/2012,14.3,12,801.5705,-1
BEL116,02/17/2012,14.8,13,1635.577,-1
BEL116,02/18/2012,8,14,2248.073,-1
BEL116,02/18/2012,13.4,11,2248.073,-1
BEL116,02/18/2012,9.1,4,2248.073,-1
BEL116,02/19/2012,10.5,12,1218.9214,-1
BEL116,02/20/2012,11,13,1065.5968,-1
BEL116,02/21/2012,9,20,1245.554,-1
BEL116,02/21/2012,13.6,10,1245.554,-1
BEL116,02/22/2012,8.7,10,2125.8198,-1
BEL116,02/23/2012,5.2,11,2282.888,-1
BEL116,02/24/2012,6.8,27,417.85803,-1
BEL116,02/24/2012,10.9,13,417.85803,-1
BEL116,02/24/2012,8.2,9,417.85803,-1
BEL116,02/25/2012,4.5,8,2515.7896,-1
BEL116,02/26/2012,8.3,32,1988.4856,-1
BEL116,02/27/2012,7.2,13,1259.0308,-1
BEL116,02/27/2012,7.3,14,1259.0308,-1
BEL116,02/27/2012,9.2,32,1259.0308,-1
BEL116,02/28/2012,9.6,32,1044.0981,-1
BEL116,02/29/2012,11.2,12,624.28735,-1
BEL116,03/01/2012,5.1,11,2125.8733,-1
BEL116,03/01/2012,6.1,12,2125.8733,-1
BEL116,03/02/2012,7.9,22,1003.88196,-1
BEL116,03/03/2012,5,10,1853.1835,-1
BEL116,03/04/2012,5.3,10,2202.7227,-1
BEL116,03/04/2012,6.8,22,2202.7227,-1
BEL116,03/04/2012,4.7,23,2202.7227,-1
BEL116,03/05/2012,7.2,24,1882.5435,-1
BEL116,03/06/2012,7.6,12,1457.9729,-1
BEL116,03/07/2012,7.7,13,1378.1287,-1
BEL116,03/07/2012,9,17,1378.1287,-1
BEL116,03/07/2012,7.5,21,1378.1287,-1
BEL116,03/08/2012,7.1,10,2099.6685,-1
BEL116,03/09/2012,7.8,16,2279.4653,-1
BEL116,03/10/2012,2.9,16,1490.8625,-1
BEL116,03/10/2012,3,22,1490.8625,-1
BEL116,03/10/2012,4.1,12,1490.8625,-1
BEL116,03/10/2012,3.3,12,1490.8625,-1
BEL116,03/11/2012,7.6,21,974.5219,-1
BEL116,03/12/2012,8.6,15,1126.8838,-1
BEL116,03/13/2012,8.6,15,2122.13,-1
BEL116,03/13/2012,10.7,19,2122.13,-1
BEL116,03/13/2012,8.9,12,2122.13,-1
BEL116,03/14/2012,9.1,13,1980.3032,-1
BEL116,03/15/2012,15.3,13,642.04236,-1
BEL116,03/16/2012,19.2,13,827.2405,-1
BEL116,03/16/2012,21.7,9,827.2405,-1
BEL116,03/17/2012,21.2,11,1306.7876,-1
BEL116,03/18/2012,10.2,8,893.82196,-1
BEL116,03/19/2012,5.8,8,1507.1737,-1
BEL116,03/19/2012,6.1,8,1507.1737,-1
BEL116,03/19/2012,5.7,10,1507.1737,-1
BEL116,03/20/2012,10.5,7,1016.93085,-1
BEL116,03/21/2012,8.1,12,934.51953,-1
BEL116,03/22/2012,10.3,10,1282.0802,-1
BEL116,03/22/2012,10.3,10,1282.0802,-1
BEL116,03/22/2012,13.8,13,1282.0802,-1
BEL116,03/22/2012,11.2,14,1282.0802,-1
BEL116,03/23/2012,16.8,7,1446.261,-1
BEL116,03/24/2012,15.7,12,384.4336,-1
BEL116,03/25/2012,5.4,12,785.9011,-1
BEL116,03/25/2012,6.5,8,785.9011,-1
BEL116,03/25/2012,6.9,6,785.9011,-1
BEL116,03/26/2012,3.6,21,2096.2458,-1
BEL116,03/27/2012,3.3,9,1870.9385,-1
BEL116,03/28/2012,9.3,1,1275.8231,-1
BEL116,03/28/2012,10.3,7,1275.8231,-1
BEL116,03/28/2012,10,8,1275.8231,-1
BEL116,03/29/2012,5.7,9,1678.5208,-1
BEL116,03/30/2012,8.2,9,951.7933,-1
BEL116,03/31/2012,9.9,20,716.2179,-1
BEL116,03/31/2012,15.3,8,716.2179,-1
BEL116,03/31/2012,10.3,9,716.2179,-1
BEL116,04/01/2012,10.2,9,1267.9617,-1
BEL116,04/02/2012,7.2,17,1680.6599,-1
BEL116,04/03/2012,4.4,15,1229.1359,-1
BEL116,04/03/2012,4.4,22,1229.1359,-1
BEL116,04/03/2012,5.4,15,1229.1359,-1
BEL116,04/03/2012,5.3,15,1229.1359,-1
BEL116,04/04/2012,8.2,26,1678.6812,-1
BEL116,04/05/2012,5.1,8,2132.0234,-1
BEL116,04/06/2012,2.5,19,2292.5676,-1
BEL116,04/06/2012,3.3,6,2292.5676,-1
BEL116,04/06/2012,2.6,7,2292.5676,-1
BEL116,04/07/2012,4,21,2107.423,-1
BEL116,04/08/2012,6.6,16,3060.688,-1
BEL116,04/09/2012,4.3,7,2899.9297,-1
BEL116,04/09/2012,4,7,2899.9297,-1
BEL116,04/09/2012,5,7,2899.9297,-1
BEL116,04/10/2012,6.7,6,3422.0461,-1
BEL116,04/11/2012,6.8,10,2796.822,-1
BEL116,04/12/2012,3.2,7,2668.0444,-1
BEL116,04/12/2012,5,7,2668.0444,-1
BEL116,04/12/2012,3.5,12,2668.0444,-1
BEL116,04/13/2012,5.5,11,2136.783,-1
BEL116,04/14/2012,10.9,11,2235.666,-1
BEL116,04/15/2012,14.2,4,2419.099,-1
BEL116,04/15/2012,13.9,10,2419.099,-1
BEL116,04/15/2012,18.9,6,2419.099,-1
BEL116,04/15/2012,14.5,16,2419.099,-1
BEL116,04/16/2012,21.3,17,2378.1343,-1
BEL116,04/17/2012,7.5,14,1455.0851,-1
BEL116,04/18/2012,4.8,5,696.48413,-1
BEL116,04/18/2012,8.2,10,696.48413,-1
BEL116,04/18/2012,5.9,7,696.48413,-1
BEL116,04/19/2012,15,7,1504.9811,-1
BEL116,04/20/2012,11.3,12,1520.4365,-1
BEL116,04/21/2012,6.9,10,2432.576,-1
BEL116,04/21/2012,6.9,7,2432.576,-1
BEL116,04/21/2012,10.3,11,2432.576,-1
BEL116,04/21/2012,6.6,11,2432.576,-1
BEL116,04/22/2012,2.5,11,748.7867,-1
BEL116,04/23/2012,2.3,13,1352.6726,-1
BEL116,04/24/2012,4.6,11,3222.6226,-1
BEL116,04/24/2012,6.5,11,3222.6226,-1
BEL116,04/24/2012,5.2,11,3222.6226,-1
BEL116,04/25/2012,7.5,9,3515.474,-1
BEL116,04/26/2012,13,6,751.728,-1
BEL116,04/27/2012,4.1,13,2012.2302,-1
BEL116,04/27/2012,4.4,5,2012.2302,-1
BEL116,04/27/2012,6.5,4,2012.2302,-1
BEL116,04/28/2012,7.5,15,1118.2202,-1
BEL116,04/29/2012,10.3,24,1732.9089,-1
BEL116,04/30/2012,6.4,9,1061.5325,-1
BEL116,04/30/2012,9.5,13,1061.5325,-1
BEL116,04/30/2012,7.6,13,1061.5325,-1
BEL116,05/01/2012,11.3,7,2134.1626,-1
BEL116,05/02/2012,17.3,16,909.6518,-1
BEL116,05/03/2012,9.2,16,1109.3428,-1
BEL116,05/03/2012,9.4,8,1109.3428,-1
BEL116,05/03/2012,14.5,8,1109.3428,-1
BEL116,05/03/2012,9.4,6,1109.3428,-1
BEL116,05/04/2012,15.3,10,1182.6091,-1
BEL116,05/05/2012,15.5,11,1752.7496,-1
BEL116,05/06/2012,3.9,6,1003.8284,-1
BEL116,05/06/2012,6.7,22,1003.8284,-1
BEL116,05/06/2012,7.3,23,1003.8284,-1
BEL116,05/07/2012,7,10,1343.5276,-1
BEL116,05/08/2012,10.2,11,1146.4038,-1
BEL116,05/09/2012,11.3,12,1082.0684,-1
BEL116,05/09/2012,10.8,10,1082.0684,-1
BEL116,05/09/2012,13.7,8,1082.0684,-1
BEL116,05/09/2012,11.6,8,1082.0684,-1
BEL116,05/10/2012,7.7,11,2338.5063,-1
BEL116,05/11/2012,7.2,12,2988.919,0
BEL116,05/12/2012,8.4,6,1983.6189,0
BEL116,05/12/2012,9.9,6,1983.6189,-1
BEL116,05/12/2012,9.2,16,1983.6189,-1
BEL116,05/13/2012,15.6,17,1998.4326,-1
BEL116,05/14/2012,11.1,13,828.04266,-1
BEL116,05/15/2012,4.4,9,1362.994,-1
BEL116,05/15/2012,4.2,9,1362.994,-1
BEL116,05/15/2012,8.7,11,1362.994,-1
BEL116,05/15/2012,4.7,7,1362.994,-1
BEL116,05/16/2012,15.8,7,2420.276,-1
BEL116,05/17/2012,10.7,13,1405.5635,-1
BEL116,05/18/2012,6,12,1582.4188,-1
BEL116,05/18/2012,8.4,13,1582.4188,-1
BEL116,05/18/2012,7.9,14,1582.4188,-1
BEL116,05/19/2012,7.5,11,1943.777,-1
BEL116,05/20/2012,7.7,4,1687.826,-1
BEL116,05/21/2012,3.2,12,1192.7166,-1
BEL116,05/21/2012,3,13,1192.7166,-1
BEL116,05/21/2012,5.4,20,1192.7166,-1
BEL116,05/22/2012,10.5,10,1207.2095,-1
BEL116,05/23/2012,14,10,1065.2224,-1
BEL116,05/24/2012,9.2,11,1618.9985,-1
BEL116,05/24/2012,13.2,27,1618.9985,0
BEL116,05/25/2012,14.5,13,1429.2012,0
BEL116,05/26/2012,10.3,9,1420.2167,0
BEL116,05/27/2012,6.5,8,1592.152,-1
BEL116,05/27/2012,6.1,32,1592.152,-1
BEL116,05/27/2012,8.9,13,1592.152,-1
BEL116,05/27/2012,5.8,14,1592.152,-1
BEL116,05/28/2012,,,2426.5327,-1
BEL116,05/29/2012,,,1953.2428,-1
BEL116,05/30/2012,7.6,32,1434.4956,-1
BEL116,05/30/2012,10,32,1434.4956,-1
BEL116,05/30/2012,6.7,12,1434.4956,-1
BEL116,05/31/2012,10.3,11,2411.7725,-1
BEL116,06/01/2012,12.4,12,1509.3129,0
BEL116,06/02/2012,6.2,22,2489.852,-1
BEL116,06/02/2012,6,10,2489.852,-1
BEL116,06/02/2012,8.2,10,2489.852,-1
BEL116,06/02/2012,6.6,22,2489.852,-1
BEL116,06/03/2012,10.7,23,2664.9426,-1
BEL116,06/04/2012,6.8,24,2182.989,-1
BEL116,06/05/2012,2.3,12,1850.8303,-1
BEL116,06/05/2012,4.3,13,1850.8303,-1
BEL116,06/05/2012,3.5,17,1850.8303,-1
BEL116,06/06/2012,6.8,21,2266.0955,-1
BEL116,06/07/2012,10.2,10,2433.164,-1
BEL116,06/08/2012,9.2,16,2735.2676,-1
BEL116,06/08/2012,9,16,2735.2676,-1
BEL116,06/08/2012,11.1,22,2735.2676,-1
BEL116,06/09/2012,12.9,12,2782.864,-1
BEL116,06/10/2012,20.2,12,2714.3574,-1
BEL116,06/11/2012,15.8,21,2352.892,0
BEL116,06/11/2012,20.4,15,2352.892,0
BEL116,06/11/2012,18.8,15,2352.892,0
BEL116,06/12/2012,10.8,19,1369.358,0
BEL116,06/13/2012,9.3,12,1725.5823,0
BEL116,06/14/2012,6.8,13,1648.8398,-1
BEL116,06/14/2012,6.5,13,1648.8398,-1
BEL116,06/14/2012,10,13,1648.8398,-1
BEL116,06/14/2012,6.7,9,1648.8398,-1
BEL116,06/15/2012,8.9,11,2014.7438,-1
BEL116,06/16/2012,8.1,8,1983.1377,-1
BEL116,06/17/2012,7.7,8,1345.3994,-1
BEL116,06/17/2012,11.9,8,1345.3994,0
BEL116,06/17/2012,8.3,10,1345.3994,0
BEL116,06/18/2012,10.2,7,1119.4502,0
BEL116,06/19/2012,19.2,12,1726.8658,0
BEL116,06/20/2012,22.3,10,2190.2087,0
BEL116,06/20/2012,22.1,10,2190.2087,0
BEL116,06/20/2012,28.5,13,2190.2087,0
BEL116,06/20/2012,22.2,14,2190.2087,0
BEL116,06/21/2012,30.2,7,2282.246,0
BEL116,06/22/2012,25.1,12,2546.9143,0
BEL116,06/23/2012,8.5,12,2776.8743,0
BEL116,06/23/2012,12.7,8,2776.8743,0
BEL116,06/23/2012,8.1,6,2776.8743,0
BEL116,06/24/2012,,,2684.5159,-1
BEL116,06/25/2012,,,2703.1802,-1
BEL116,06/26/2012,3.9,21,2669.5417,0
BEL116,06/26/2012,3.7,9,2669.5417,0
BEL116,06/26/2012,4.8,1,2669.5417,0
BEL116,06/27/2012,13,7,3282.8936,0
BEL116,06/28/2012,18.7,8,2311.7131,0
BEL116,06/29/2012,20.8,9,2759.761,0
BEL116,06/29/2012,26.4,9,2759.761,0
BEL116,06/29/2012,24.7,20,2759.761,0
BEL116,06/30/2012,16.1,8,2889.02,0
BEL116,07/01/2012,19.7,9,2868.5376,0
BEL116,07/02/2012,8.4,9,2599.5376,-1
BEL116,07/02/2012,8.2,17,2599.5376,-1
BEL116,07/02/2012,13.5,15,2599.5376,-1
BEL116,07/03/2012,17.4,22,2806.662,-1
BEL116,07/04/2012,18.3,15,2563.7065,-1
BEL116,07/05/2012,15.2,15,2695.907,-1
BEL116,07/05/2012,20,26,2695.907,-1
BEL116,07/05/2012,16.9,8,2695.907,-1
BEL116,07/06/2012,17.4,19,2580.8735,-1
BEL116,07/07/2012,24.6,6,3245.9395,-1
BEL116,07/08/2012,25,7,2603.3347,-1
BEL116,07/08/2012,25,21,2603.3347,-1
BEL116,07/08/2012,29.9,16,2603.3347,-1
BEL116,07/08/2012,25.1,7,2603.3347,-1
BEL116,07/09/2012,16.7,7,1143.1415,-1
BEL116,07/10/2012,14.7,7,1972.6558,0
BEL116,07/11/2012,7.4,6,1834.5728,0
BEL116,07/11/2012,13.6,10,1834.5728,0
BEL116,07/11/2012,5.9,7,1834.5728,0
BEL116,07/12/2012,10.7,7,1757.7233,0
BEL116,07/13/2012,12,12,1868.1576,0
BEL116,07/14/2012,8.7,11,1174.4268,0
BEL116,07/14/2012,8.7,11,1174.4268,0
BEL116,07/14/2012,14.6,4,1174.4268,0
BEL116,07/15/2012,,,1867.6763,-1
BEL116,07/16/2012,,,1915.3796,-1
BEL116,07/17/2012,17.2,10,2540.2827,-1
BEL116,07/17/2012,22.1,6,2540.2827,-1
BEL116,07/17/2012,17.1,16,2540.2827,-1
BEL116,07/18/2012,21.6,17,2250.747,0
BEL116,07/19/2012,17,14,1770.1304,0
BEL116,07/20/2012,5.7,5,937.247,0
BEL116,07/20/2012,5.5,10,937.247,0
BEL116,07/20/2012,12.4,7,937.247,0
BEL116,07/21/2012,10.3,7,595.94336,-1
BEL116,07/22/2012,9.5,12,842.4285,-1
BEL116,07/23/2012,12.7,10,1208.9742,-1
BEL116,07/23/2012,16.1,7,1208.9742,-1
BEL116,07/23/2012,12.2,11,1208.9742,-1
BEL116,07/24/2012,18.8,11,1670.1245,-1
BEL116,07/25/2012,9.4,11,1881.9552,-1
BEL116,07/26/2012,13.6,13,2169.833,-1
BEL116,07/26/2012,13.9,11,2169.833,-1
BEL116,07/26/2012,17.7,11,2169.833,-1
BEL116,07/26/2012,13.9,11,2169.833,-1
BEL116,07/27/2012,10,9,1438.8809,-1
BEL116,07/28/2012,13.2,6,2107.3162,-1
BEL116,07/29/2012,12,13,1719.0044,0
BEL116,07/29/2012,14.5,5,1719.0044,0
BEL116,07/29/2012,12.3,4,1719.0044,0
BEL116,07/30/2012,13.4,15,1464.5508,0
BEL116,07/31/2012,9.3,24,1639.374,0
BEL116,08/01/2012,8.5,9,1876.2864,0
BEL116,08/01/2012,8.4,13,1876.2864,0
BEL116,08/01/2012,12.9,13,1876.2864,0
BEL116,08/01/2012,8.8,7,1876.2864,0
BEL116,08/02/2012,15.7,16,1753.8192,-1
BEL116,08/03/2012,18.6,16,1870.885,-1
BEL116,08/04/2012,13.1,8,2086.192,-1
BEL116,08/04/2012,17.9,8,2086.192,-1
BEL116,08/04/2012,13.7,6,2086.192,-1
BEL116,08/05/2012,11.9,10,2091.1655,-1
BEL116,08/06/2012,11.7,11,1791.629,-1
BEL116,08/07/2012,15.4,6,1236.4625,-1
BEL116,08/07/2012,15.4,22,1236.4625,-1
BEL116,08/07/2012,17.2,23,1236.4625,-1
BEL116,08/07/2012,15.6,10,1236.4625,-1
BEL116,08/08/2012,16.3,11,1713.4425,-1
BEL116,08/09/2012,17,12,2389.7927,-1
BEL116,08/10/2012,7.1,10,1473.9631,-1
BEL116,08/10/2012,10.1,8,1473.9631,-1
BEL116,08/10/2012,8.7,8,1473.9631,-1
BEL116,08/11/2012,9,11,1669.4292,-1
BEL116,08/12/2012,7.9,12,1995.5983,0
BEL116,08/13/2012,10.8,6,2310.002,0
BEL116,08/13/2012,11.8,6,2310.002,0
BEL116,08/13/2012,12.4,16,2310.002,0
BEL116,08/14/2012,15.2,17,2145.4468,0
BEL116,08/15/2012,18.4,13,1296.5195,0
BEL116,08/16/2012,16.7,9,2233.5803,0
BEL116,08/16/2012,19.6,9,2233.5803,0
BEL116,08/16/2012,15.8,11,2233.5803,0
BEL116,08/17/2012,20.4,7,2238.714,-1
BEL116,08/18/2012,12.7,7,2280.6418,-1
BEL116,08/19/2012,8.5,13,1241.3826,-1
BEL116,08/19/2012,8.2,12,1241.3826,-1
BEL116,08/19/2012,12.7,13,1241.3826,-1
BEL116,08/19/2012,8.8,14,1241.3826,-1
BEL116,08/20/2012,11.7,11,1227.3176,-1
BEL116,08/21/2012,14,4,1958.2163,-1
BEL116,08/22/2012,14.4,12,1782.698,-1
BEL116,08/22/2012,15.7,13,1782.698,-1
BEL116,08/22/2012,13.3,20,1782.698,-1
BEL116,08/23/2012,17.1,10,2093.3047,-1
BEL116,08/24/2012,18.8,10,1973.6184,-1
BEL116,08/25/2012,10.8,11,1676.9698,-1
BEL116,08/25/2012,11.9,27,1676.9698,-1
BEL116,08/25/2012,12.7,13,1676.9698,-1
BEL116,08/25/2012,12.2,9,1676.9698,-1
BEL116,08/26/2012,5.4,8,609.0458,-1
BEL116,08/27/2012,6.6,32,1504.6602,-1
BEL116,08/28/2012,9.2,13,2340.5383,-1
BEL116,08/28/2012,11.6,14,2340.5383,-1
BEL116,08/28/2012,8.9,32,2340.5383,-1
BEL116,08/29/2012,10.1,32,2147.9602,-1
BEL116,08/30/2012,13.5,12,2035.1193,-1
BEL116,08/31/2012,13.9,11,2213.1511,-1
BEL116,08/31/2012,15.7,12,2213.1511,-1
BEL116,09/01/2012,15.2,22,1815.8015,-1
BEL116,09/02/2012,17.6,10,473.10193,-1
BEL116,09/03/2012,8.4,10,1082.4962,-1
BEL116,09/03/2012,11.2,22,1082.4962,-1
BEL116,09/03/2012,11,23,1082.4962,-1
BEL116,09/04/2012,12.3,24,1399.5203,-1
BEL116,09/05/2012,11.3,12,1352.1913,-1
BEL116,09/06/2012,9,13,719.58704,-1
BEL116,09/06/2012,8.5,17,719.58704,-1
BEL116,09/06/2012,9.3,21,719.58704,-1
BEL116,09/06/2012,9.3,10,719.58704,-1
BEL116,09/07/2012,10,16,1726.7588,-1
BEL116,09/08/2012,8.2,16,1895.8063,-1
BEL116,09/09/2012,4.3,22,2201.9207,-1
BEL116,09/09/2012,4.9,12,2201.9207,-1
BEL116,09/09/2012,5.1,12,2201.9207,-1
BEL116,09/10/2012,4.4,21,2140.4731,-1
BEL116,09/11/2012,4.4,15,1562.4176,-1
BEL116,09/12/2012,7.5,15,1397.488,-1
BEL116,09/12/2012,7.7,19,1397.488,-1
BEL116,09/12/2012,7.6,12,1397.488,-1
BEL116,09/13/2012,8,13,1281.492,-1
BEL116,09/14/2012,6.9,13,1651.7277,-1
BEL116,09/15/2012,4,13,1835.161,-1
BEL116,09/15/2012,4.6,9,1835.161,-1
BEL116,09/15/2012,5,11,1835.161,-1
BEL116,09/16/2012,9.6,8,1559.4762,-1
BEL116,09/17/2012,9.4,8,957.8899,-1
BEL116,09/18/2012,4,8,1460.0586,-1
BEL116,09/18/2012,4.1,10,1460.0586,-1
BEL116,09/18/2012,5.9,7,1460.0586,-1
BEL116,09/18/2012,4.2,12,1460.0586,-1
BEL116,09/19/2012,6,10,1775.7457,-1
BEL116,09/20/2012,6.7,10,1560.118,-1
BEL116,09/21/2012,7.7,13,1154.693,-1
BEL116,09/21/2012,9.3,14,1154.693,-1
BEL116,09/21/2012,8.4,7,1154.693,-1
BEL116,09/22/2012,12.9,12,1826.4973,-1
BEL116,09/23/2012,6.1,12,2178.4434,-1
BEL116,09/24/2012,4.6,8,2136.4622,-1
BEL116,09/24/2012,3.3,6,2136.4622,-1
BEL116,09/25/2012,5.9,21,1454.8176,-1
BEL116,09/26/2012,15.1,9,2053.623,-1
BEL116,09/27/2012,9.2,1,1472.2518,-1
BEL116,09/27/2012,11,7,1472.2518,-1
BEL116,09/27/2012,13.7,8,1472.2518,-1
BEL116,09/28/2012,11.5,9,1112.5515,-1
BEL116,09/29/2012,6.8,9,1728.5771,-1
BEL116,09/30/2012,7.6,20,1936.5574,-1
BEL116,09/30/2012,7.4,8,1936.5574,-1
BEL116,09/30/2012,8.5,9,1936.5574,-1
BEL116,09/30/2012,8,9,1936.5574,-1
BEL116,10/01/2012,8.8,17,1136.4031,-1
BEL116,10/02/2012,13,15,320.15173,-1
BEL116,10/03/2012,7,22,1355.8279,-1
BEL116,10/03/2012,8.9,15,1355.8279,-1
BEL116,10/03/2012,12.9,15,1355.8279,-1
BEL116,10/04/2012,14.4,26,1225.0181,-1
BEL116,10/05/2012,14.8,8,2004.957,-1
BEL116,10/06/2012,9.1,19,1146.0293,-1
BEL116,10/06/2012,10.6,6,1146.0293,-1
BEL116,10/06/2012,8.7,7,1146.0293,-1
BEL116,10/07/2012,6.8,21,621.6669,-1
BEL116,10/08/2012,6.4,16,886.38837,-1
BEL116,10/09/2012,4.6,7,847.7765,-1
BEL116,10/09/2012,9.3,7,847.7765,-1
BEL116,10/10/2012,9.6,7,1924.8989,-1
BEL116,10/11/2012,6.2,6,1313.098,-1
BEL116,10/12/2012,6,10,1817.7803,-1
BEL116,10/12/2012,5.8,7,1817.7803,-1
BEL116,10/12/2012,5.3,7,1817.7803,-1
BEL116,10/13/2012,2.4,12,1203.252,-1
BEL116,10/14/2012,5.5,11,1016.02167,-1
BEL116,10/15/2012,6.9,11,860.9858,-1
BEL116,10/15/2012,6.5,4,860.9858,-1
BEL116,10/15/2012,6,10,860.9858,-1
BEL116,10/16/2012,5.6,6,1504.3394,-1
BEL116,10/17/2012,9.8,16,1220.4187,-1
BEL116,10/18/2012,5.8,17,1536.3733,-1
BEL116,10/18/2012,7.2,14,1536.3733,-1
BEL116,10/18/2012,4.9,5,1536.3733,-1
BEL116,10/19/2012,6.9,10,1321.1733,-1
BEL116,10/20/2012,5.9,7,1941.6913,-1
BEL116,10/21/2012,5.2,7,2046.9917,-1
BEL116,10/21/2012,3.7,12,2046.9917,-1
BEL116,10/21/2012,5,10,2046.9917,-1
BEL116,10/22/2012,9,7,1147.2594,-1
BEL116,10/23/2012,14.2,11,796.2226,-1
BEL116,10/24/2012,13.2,11,1807.031,-1
BEL116,10/24/2012,13.3,11,1807.031,-1
BEL116,10/24/2012,17.6,13,1807.031,-1
BEL116,10/24/2012,14.6,11,1807.031,-1
BEL116,10/25/2012,24.7,11,709.8004,-1
BEL116,10/26/2012,13.3,11,899.27686,-1
BEL116,10/27/2012,4.7,9,1020.3,-1
BEL116,10/27/2012,7.7,6,1020.3,-1
BEL116,10/27/2012,6.9,13,1020.3,-1
BEL116,10/28/2012,7,5,966.28613,-1
BEL116,10/29/2012,2.4,4,1529.528,-1
BEL116,10/30/2012,1.2,15,1496.6918,-1
BEL116,10/30/2012,2.7,24,1496.6918,-1
BEL116,10/31/2012,5.6,9,1394.5468,-1
BEL116,11/01/2012,3.5,13,1010.4064,-1
BEL116,11/02/2012,4.7,13,2055.8157,-1
BEL116,11/02/2012,6.7,7,2055.8157,-1
BEL116,11/02/2012,4.3,16,2055.8157,-1
BEL116,11/03/2012,4.6,16,1589.3711,-1
BEL116,11/04/2012,5.5,8,1401.3386,-1
BEL116,11/05/2012,6.5,8,1323.2056,-1
BEL116,11/05/2012,6.8,6,1323.2056,-1
BEL116,11/05/2012,7.9,10,1323.2056,-1
BEL116,11/06/2012,7.4,11,1167.742,-1
BEL116,11/07/2012,9.5,6,860.23706,-1
BEL116,11/08/2012,4.7,22,1191.8075,-1
BEL116,11/08/2012,6.4,23,1191.8075,-1
BEL116,11/08/2012,4,10,1191.8075,-1
BEL116,11/09/2012,11.7,11,935.6961,-1
BEL116,11/10/2012,17.6,12,563.85596,-1
BEL116,11/11/2012,16.1,10,548.7213,-1
BEL116,11/11/2012,20.6,8,548.7213,-1
BEL116,11/11/2012,17.3,8,548.7213,-1
BEL116,11/12/2012,12.3,11,1157.5273,-1
BEL116,11/13/2012,6,12,1046.0769,-1
BEL116,11/14/2012,6.5,6,1152.1794,-1
BEL116,11/14/2012,8.6,6,1152.1794,-1
BEL116,11/14/2012,7.5,16,1152.1794,-1
BEL116,11/15/2012,10.3,17,1044.2587,-1
BEL116,11/16/2012,13.5,13,1033.9907,-1
BEL116,11/17/2012,6.5,9,873.286,-1
BEL116,11/17/2012,6.2,9,873.286,-1
BEL116,11/17/2012,8.9,11,873.286,-1
BEL116,11/17/2012,7.8,7,873.286,-1
BEL116,11/18/2012,14,7,993.34656,-1
BEL116,11/19/2012,10,13,795.0461,-1
BEL116,11/20/2012,10.1,12,897.0307,-1
BEL116,11/20/2012,14.4,13,897.0307,-1
BEL116,11/21/2012,18.7,14,974.2545,-1
BEL116,11/22/2012,16.2,11,739.85565,-1
BEL116,11/23/2012,9.8,4,563.0537,-1
